매장명,시도명,구군명,도로명주소,전화번호,위도,오픈일자
남양주호평,경기,남양주시,경기도 남양주시 늘을2로 32 (호평동),1522-3232,37.65575,20260430
남양주행정타운,경기,남양주시,경기도 남양주시 경춘로 498 (다산동),1522-3232,37.6107558,20240926
판교유스페이스,경기,성남시 분당구,경기도 성남시 분당구 대왕판교로 660 (삼평동),1522-3232,37.401270,20191024
판교알파돔타워,경기,성남시 분당구,경기도 성남시 분당구 판교역로 152 (백현동),1522-3232,37.3941783,20190329
판교아비뉴프랑R,경기,성남시 분당구,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",1522-3232,37.3972109045547,20180629
야탑터미널,경기,성남시 분당구,경기도 성남시 분당구 성남대로925번길 16 (야탑동),1522-3232,37.413494,20171213
분당이매,경기,성남시 분당구,경기도 성남시 분당구 이매로 15 (이매동),1522-3232,37.394868119238936,20170511
분당율동공원,경기,성남시 분당구,경기도 성남시 분당구 새마을로175번길 4 (율동),1522-3232,37.383857375786135,20170317
정자동,경기,성남시 분당구,경기도 성남시 분당구 정자로 82 (정자동),1522-3232,37.363290,20160624
판교알파돔시티,경기,성남시 분당구,"경기도 성남시 분당구 판교역로 145 타워2동 1층, 138~142호 (백현동530, 알파리움)",1522-3232,37.394457574463,20160317
서판교,경기,성남시 분당구,경기도 성남시 분당구 운중로 132 (운중동),1522-3232,37.39142336810393,20150729
판교브릿지타워,경기,성남시 분당구,경기도 성남시 분당구 판교로 227번길 6 (삼평동),1522-3232,37.403323671,20150528
판교역로,경기,성남시 분당구,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),1522-3232,37.39731,20140731
서현,경기,성남시 분당구,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,1522-3232,37.38600976659212,20140529
수내로,경기,성남시 분당구,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,1522-3232,37.380487064162686,20140120
정자역,경기,성남시 분당구,"경기도 성남시 분당구 성남대로343번길 12-2 (정자동), 1~2층",1522-3232,37.36682377,20060104
분당구청,경기,성남시 분당구,경기도 성남시 분당구 분당로 43 (서현동),1522-3232,37.38411236228278,20140430
뉴코아야탑,경기,성남시 분당구,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",1522-3232,37.41041291,20080228
미금역,경기,성남시 분당구,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,1522-3232,37.350318,20140425
수내,경기,성남시 분당구,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",1522-3232,37.379601356964855,20061025
정자상떼뷰,경기,성남시 분당구,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)",1522-3232,37.3700972411991,20070406
서현미래에셋,경기,성남시 분당구,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",1522-3232,37.388005960455075,20080417
야탑글라스,경기,성남시 분당구,경기도 성남시 분당구 성남대로916번길 11 (야탑동),1522-3232,37.410845,20110805
정자,경기,성남시 분당구,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",1522-3232,37.36487523071937,20130129
분당서울대병원4,경기,성남시 분당구,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",1522-3232,37.35104056947326,20130318
분당서울대병원1,경기,성남시 분당구,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",1522-3232,37.35104056947326,20130318
서현N타운,경기,성남시 분당구,경기도 성남시 분당구 황새울로335번길 5 (서현동),1522-3232,37.38598676797971,20120521
서현역,경기,성남시 분당구,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",1522-3232,37.3860185943739,20110419
오리역,경기,성남시 분당구,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",1522-3232,37.338617,20100917
분당정자,경기,성남시 분당구,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",1522-3232,37.37190496701959,20120120
수내역,경기,성남시 분당구,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",1522-3232,37.37775755935278,20091105
정자아데나,경기,성남시 분당구,경기도 성남시 분당구 성남대로 275 (정자동),1522-3232,37.3603282545579,20120106
분당이마트,경기,성남시 분당구,경기도 성남시 분당구 불정로 134 (정자동),1522-3232,37.35906170927517,20110531
판교H스퀘어,경기,성남시 분당구,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",1522-3232,37.4012201420784,20111010
오리역삼거리,경기,성남시 분당구,경기도 성남시 분당구 성남대로 45 (구미동),1522-3232,37.339973519618624,20120816
판교HIPEX,경기,성남시 분당구,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",1522-3232,37.401209,20120910
판교도서관,경기,성남시 분당구,경기도 성남시 분당구 운중로 251 (판교동),1522-3232,37.38955136653922,20240731
미금역6번출구,경기,성남시 분당구,경기도 성남시 분당구 성남대로 151 (구미동),1522-3232,37.349676,20260430
네이버1784,경기,성남시 분당구,경기도 성남시 분당구 정자일로 95 (정자동) 네이버1784 2층,1522-3232,37.359164509,20220414
미금역2001아울렛,경기,성남시 분당구,경기도 성남시 분당구 미금일로154번길 20 (구미동),1522-3232,37.3490444,20220408
분당서현역AK R,경기,성남시 분당구,경기도 성남시 분당구 황새울로360번길 42 (서현동),1522-3232,37.38457789169897,20210318
판교역힐스테이트,경기,성남시 분당구,경기도 성남시 분당구 판교역로 136 (백현동)  판교힐테이트 1092~1095호,1522-3232,37.39234765225062,20230504
수내역1번출구,경기,성남시 분당구,경기도 성남시 분당구 황새울로258번길 41 (수내동)  1~2층,1522-3232,37.378515,20230727
HD현대R&D센터,경기,성남시 분당구,경기도 성남시 분당구 분당수서로 477 (정자동),1522-3232,37.376477723639674,20230127
수내양지마을,경기,성남시 분당구,경기도 성남시 분당구 내정로 167 (수내동),1522-3232,37.373902337772996,20260327
분당이매촌,경기,성남시 분당구,경기도 성남시 분당구 양현로94번길 9 (이매동),1522-3232,37.39161230854134,20260626
분당궁내DT,경기,성남시 분당구,경기도 성남시 분당구 대왕판교로 302 (궁내동),1522-3232,37.370636,20200904
야탑역사거리,경기,성남시 분당구,경기도 성남시 분당구 야탑로 102 (야탑동),1522-3232,37.40969287889087,20200813
남한산성입구역,경기,성남시 중원구,경기도 성남시 중원구 산성대로426번길 2 (금광동),1522-3232,37.449705,20190620
단대오거리역,경기,성남시 중원구,경기도 성남시 중원구 산성대로 340-1 (중앙동),1522-3232,37.4433283,20141030
성남모란DT,경기,성남시 중원구,경기도 성남시 중원구 둔촌대로 131 (성남동),1522-3232,37.42916075591734,20220125
수원금곡,경기,수원시 권선구,경기도 수원시 권선구 금곡로 219 (금곡동),1522-3232,37.27491,20191121
수원세류DT,경기,수원시 권선구,경기도 수원시 권선구 권선로544번길 1 (세류동),1522-3232,37.262923,20200416
수원호매실,경기,수원시 권선구,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",1522-3232,37.274375,20180620
수원권선DT,경기,수원시 권선구,경기도 수원시 권선구 매송고색로 543 (오목천동),1522-3232,37.246345,20170905
수원권선,경기,수원시 권선구,"경기도 수원시 권선구 동수원로177번길 40 (권선동, 수원아이파크시티8단지)",1522-3232,37.246668,20170728
수원이마트,경기,수원시 권선구,경기도 수원시 권선구 경수대로 270 (권선동) 2층,1522-3232,37.25007961039053,20011221
수원세류역DT,경기,수원시 권선구,경기도 수원시 권선구 경수대로 185 (세류동),1522-3232,37.243791,20210527
타임빌라스수원,경기,수원시 권선구,경기도 수원시 권선구 세화로 134 (서둔동),1522-3232,37.2648676309542,20220112
수원고색동DT,경기,수원시 권선구,경기도 수원시 권선구 서부로1390번길 150 (고색동),1522-3232,37.239320254017244,20240621
수원탑동DT,경기,수원시 권선구,경기도 수원시 권선구 서부로 1775 (탑동),1522-3232,37.26711903511241,20240829
수원연무DT,경기,수원시 장안구,경기도 수원시 장안구 창룡대로 171 (연무동),1522-3232,37.29217464098265,20190919
북수원IC DT,경기,수원시 장안구,경기도 수원시 장안구 경수대로 1038 (파장동),1522-3232,37.307776,20180831
수원천천,경기,수원시 장안구,경기도 수원시 장안구 덕영대로535번길 46 (천천동),1522-3232,37.297286,20180206
수원성균관대,경기,수원시 장안구,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",1522-3232,37.298935,20130130
스타필드수원6F,경기,수원시 장안구,경기도 수원시 장안구 수성로 175 (정자동),1522-3232,37.28757355541144,20240124
스타필드수원1F,경기,수원시 장안구,경기도 수원시 장안구 수성로 175 (정자동),1522-3232,37.28712303932181,20240124
수원정자사거리DT,경기,수원시 장안구,경기도 수원시 장안구 수성로 291 (정자동),1522-3232,37.2911959629684,20221202
수원이목동DT,경기,수원시 장안구,경기도 수원시 장안구 서부로 2272 (이목동),1522-3232,37.3098935891378,20250923
수원종합운동장,경기,수원시 장안구,경기도 수원시 장안구 송원로 71 (송죽동),1522-3232,37.30131434532604,20211117
수원조원DT,경기,수원시 장안구,경기도 수원시 장안구 경수대로 831 (조원동),1522-3232,37.2952372155505,20230914
수원경수인계DT,경기,수원시 팔달구,경기도 수원시 팔달구 경수대로 499 (인계동),1522-3232,37.270568,20200131
수원KBS DT,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 265 (인계동),1522-3232,37.271122,20180126
수원이비스,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 132 (인계동),1522-3232,37.2593568,20150227
수원매산,경기,수원시 팔달구,경기도 수원시 팔달구 매산로 11 (매산로1가),1522-3232,37.2673815171216,20060822
동수원DT,경기,수원시 팔달구,경기도 수원시 팔달구 중부대로 161 (우만동),1522-3232,37.2781099,20150924
수원인계,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 199 (인계동),1522-3232,37.2654063,20120927
아주대,경기,수원시 팔달구,경기도 수원시 팔달구 월드컵로 205 (우만동),1522-3232,37.279696,20120727
수원성빈센트병원,경기,수원시 팔달구,경기도 수원시 팔달구 중부대로 93 (지동),1522-3232,37.27786636322684,20240419
수원화성행궁,경기,수원시 팔달구,경기도 수원시 팔달구 정조로841번길 10 (신풍동),1522-3232,37.283349,20230720
수원나혜석거리,경기,수원시 팔달구,경기도 수원시 팔달구 권광로188번길 17 (인계동),1522-3232,37.264255680068,20211126
수원역AK B1,경기,수원시 팔달구,경기도 수원시 팔달구 덕영대로 924 (매산로1가),1522-3232,37.266287,20250422
수원경인일보,경기,수원시 팔달구,경기도 수원시 팔달구 효원로 299 (인계동),1522-3232,37.2614640249992,20240927
수원역AK R,경기,수원시 팔달구,경기도 수원시 팔달구 덕영대로 924 (매산로1가),1522-3232,37.2668319123291,20211104
수원인계DT,경기,수원시 팔달구,경기도 수원시 팔달구 인계로94번길 3 (인계동),1522-3232,37.267938,20140912
시흥대야DT,경기,시흥시,경기도 시흥시 뱀내장터로 27 (대야동),1522-3232,37.441713,20200122
배곧아브뉴프랑,경기,시흥시,경기도 시흥시 서울대학로278번길 34 (정왕동),1522-3232,37.36811,20200123
시흥대야동,경기,시흥시,경기도 시흥시 비둘기공원7길 51 (대야동),1522-3232,37.441740,20200409
배곧신도시,경기,시흥시,경기도 시흥시 서울대학로278번길 43-13 (정왕동),1522-3232,37.36926945415259,20180123
시흥대야,경기,시흥시,경기도 시흥시 비둘기공원로 10 (대야동),1522-3232,37.444229754297964,20171017
시흥P.아울렛 3F,경기,시흥시,경기도 시흥시 서해안로 699 (정왕동),1522-3232,37.3799059122297,20170405
시흥P.아울렛 1F,경기,시흥시,경기도 시흥시 서해안로 699 (정왕동),1522-3232,37.37931238616435,20170405
시화로데오,경기,시흥시,경기도 시흥시 중심상가2길 20-5 (정왕동),1522-3232,37.344630634101044,20121012
시흥월곶,경기,시흥시,경기도 시흥시 월곶중앙로58번길 5-6 (월곶동),1522-3232,37.389462,20211118
물왕호수,경기,시흥시,경기도 시흥시 동서로857번길 6 (물왕동),1522-3232,37.382917,20241030
시흥장현,경기,시흥시,경기도 시흥시 황고개로 530 (장곡동),1522-3232,37.3782498,20220713
시흥능곡역,경기,시흥시,경기도 시흥시 장현능곡로 155 (능곡동),1522-3232,37.37064104024727,20220504
시흥목감DT,경기,시흥시,경기도 시흥시 동서로 950 (조남동),1522-3232,37.37809739693793,20201216
시흥은계,경기,시흥시,경기도 시흥시 은계번영길 9 (은행동),1522-3232,37.43758361943802,20200813
